gene,symbol,outcome,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000109686,SH3D19,cad,0.252861036802664,0.147539915532314,0.004213,5.3243,2778,0.00389095134619417,TRUE,""
ENSG00000109689,STIM2,cad,0.037149473397733,0.310033608381307,6.774e-05,32.0424,5461,0.00454085202687231,TRUE,""
ENSG00000109736,MFSD10,cad,0.155055284891849,0.00907077789167309,2.352e-07,19.1361,5263,0.0199339450921618,TRUE,""
ENSG00000109743,BST1,cad,-0.00771159806364362,0.78048386980227,0.0009981,64.1581,6385,0.00437967707293545,TRUE,""
ENSG00000109756,RAPGEF2,cad,-0.0128976794699104,0.530581466777187,2.837e-05,49.6367,2893,0.00516805330415194,TRUE,""
ENSG00000109762,SNX25,cad,-0.0235984551543829,0.23856887422207,6.266e-06,50.5835,3759,0.00156650178989528,TRUE,""
ENSG00000109771,LRP2BP,cad,-0.0563697503096869,0.40790488230962,6.266e-06,13.6846,3815,0.00317857997378923,TRUE,""
ENSG00000109775,UFSP2,cad,-0.044985852808657,0.830800341559319,6.266e-06,5.3269,3796,0.00215292878102566,TRUE,""
ENSG00000109787,KLF3,cad,-0.227274052767497,0.156216911714423,3.565e-07,7.4008,6747,0.00279208142760027,TRUE,""
ENSG00000109790,KLHL5,cad,-0.00690239215349551,0.704457418583588,3.565e-07,56.805,6358,0.000356523296363284,TRUE,""
ENSG00000109805,NCAPG,cad,-0.365055476215645,0.0414285060363753,9.197e-06,4.5813,6215,0.0122058311023593,TRUE,""
ENSG00000109814,UGDH,cad,-0.0244792419654014,0.0622646015352178,0.0001853,81.4578,6104,0.008642341097515,TRUE,""
ENSG00000109819,PPARGC1A,cad,-0.00806243191902155,0.746636986614261,6.412e-05,51.8126,5309,0.00548722809342323,TRUE,""
ENSG00000118564,FBXL5,cad,0.0138991762476921,0.767931264799907,0.0009981,22.931,6480,0.00291682633841882,TRUE,""
ENSG00000118579,MED28,cad,-0.0199402875177071,0.557736487733999,9.197e-06,29.7669,6037,0.00190625070680865,TRUE,""
ENSG00000118762,PKD2,cad,0.0738096936286415,0.244062057541223,0.00124,51.9198,2612,0.0187146928524722,TRUE,""
ENSG00000118777,ABCG2,cad,-0.0786681628119879,0.0635360328732522,0.00124,34.8451,2740,0.021438054827262,TRUE,""
ENSG00000118785,SPP1,cad,0.00518743538541023,0.782654008414754,0.00124,56.8334,2623,0.00453117240958539,TRUE,""
ENSG00000118804,STBD1,cad,-0.0410993696557351,0.469746505385684,1.637e-10,25.9858,3180,3.0254034334535e-06,TRUE,""
ENSG00000118816,CCNI,cad,-0.0124741789714077,0.949851643894724,0.0006065,13.7439,3153,0.0074899155121463,TRUE,""
ENSG00000120519,SLC10A7,cad,-0.00648900878568043,0.805981023569994,5.177e-24,38.554,2475,1.96411202679214e-11,TRUE,""
ENSG00000121210,KIAA0922,cad,0.203029761383829,0.109856778877812,7.033e-07,23.5742,3258,0.0402068890056633,TRUE,""
ENSG00000121211,MND1,cad,0.510091984269926,0.00164650022698907,2.802e-05,6.6097,3139,0.635165025822253,TRUE,""
ENSG00000121892,PDS5A,cad,0.0149232589423725,0.764177155622095,0.0001853,21.3574,5668,0.00281356586277611,TRUE,""
ENSG00000121895,TMEM156,cad,-0.020195462199414,0.463355149269596,3.565e-07,38.6498,6338,0.000430369885355475,TRUE,""
ENSG00000121897,LIAS,cad,0.0228136092727484,0.261519464324923,9.178e-07,45.7615,6119,0.00196855430805427,TRUE,""
ENSG00000123737,EXOSC9,cad,-0.0395892736073354,0.142466754827972,0.003831,36.2593,2592,0.0085053800297508,TRUE,""
ENSG00000123739,PLA2G12A,cad,0.0128040305814965,0.809261146695181,9.739e-05,19.4617,2881,0.00268424504345171,TRUE,""
ENSG00000123933,MXD4,cad,-0.230674185179263,0.670727548909929,5.553e-06,5.4402,5328,0.00591348578488497,TRUE,""
ENSG00000124406,ATP8A1,cad,0.102881959451553,0.281777068449234,0.0007454,24.2668,6976,0.00983631425678336,TRUE,""
ENSG00000124875,CXCL6,cad,0.213473906572466,0.0384359184430831,0.000518,9.8138,2510,0.0149521410473941,TRUE,""
ENSG00000124882,EREG,cad,-0.051370268604762,0.406104007919807,6.958e-05,18.3384,3162,0.00437609697748756,TRUE,""
ENSG00000125089,SH3TC1,cad,0.0110126203076061,0.73482844964315,0.0001239,29.1226,8098,0.00288954188054309,TRUE,""
ENSG00000125386,FAM193A,cad,0.0951023589384199,0.350084072884968,2.352e-07,10.668,5236,0.000613041203301279,TRUE,""
ENSG00000125388,GRK4,cad,0.0736538599537288,0.00618695618204966,2.352e-07,42.237,5421,0.017622586772084,TRUE,""
ENSG00000127415,IDUA,cad,-0.107813438996301,0.000129406067643487,8.678e-05,24.2984,5535,0.774963646280201,TRUE,""
ENSG00000127418,FGFRL1,cad,-0.0790213633557722,0.18539535544347,8.678e-05,20.3577,5589,0.00698454423893097,TRUE,""
ENSG00000127419,TMEM175,cad,-0.149536899118593,0.0526842533782829,8.678e-05,13.6948,5520,0.0162678067742031,TRUE,""
ENSG00000128039,SRD5A3,cad,-0.0666490764276186,0.00914574996056687,1.169e-08,57.6402,3668,0.148141290791781,TRUE,""
ENSG00000128040,SPINK2,cad,0.0141262186872729,0.754660563059686,1.169e-08,22.9518,4143,6.00012665585206e-06,TRUE,""
ENSG00000128050,PAICS,cad,0.0336369643903209,0.74896833055336,1.169e-08,12.6338,4061,7.16626890100514e-06,TRUE,""
ENSG00000128059,PPAT,cad,0.0528808283180848,0.219420625785452,1.169e-08,12.6885,3988,1.00249195238025e-05,TRUE,""
ENSG00000129116,PALLD,cad,-0.145176397824895,0.158808288628619,3.092e-08,11.4025,2561,0.000220468146778157,TRUE,""
ENSG00000129128,SPCS3,cad,-0.0434405613996413,0.53891283034658,1.469e-05,20.8589,3447,0.00387448023302054,TRUE,""
ENSG00000129187,DCTD,cad,0.0151326416192778,0.805758374776525,2.413e-05,35.2233,3821,0.00425344525231167,TRUE,""
ENSG00000130997,POLN,cad,-0.155265516727951,0.104707249034368,5.553e-06,17.212,5368,0.0098668160104299,TRUE,""
ENSG00000131127,ZNF141,cad,0.556565583903374,0.000346942937885365,8.678e-05,6.2787,4093,0.285391302917183,TRUE,""
ENSG00000132405,TBC1D14,cad,-0.0737008022208107,0.00240948527267908,0.0001239,48.0441,8412,0.0221165284283822,TRUE,""
ENSG00000132406,TMEM128,cad,0.0798162746998052,0.121893390512243,2.352e-07,13.292,6444,0.00142041090254613,TRUE,""
ENSG00000132463,GRSF1,cad,-0.210432254764792,0.630338828538617,8.155e-06,6.1629,2462,0.0103961630553382,TRUE,""
ENSG00000132466,ANKRD17,cad,0.226613411579463,0.165757617863569,0.000518,6.1312,2027,0.00828502909586197,TRUE,""
ENSG00000133256,PDE6B,cad,-0.17124765545916,0.0161948551380462,8.678e-05,19.8384,4934,0.0546822358761185,TRUE,""
ENSG00000134851,TMEM165,cad,0.0634494104743625,0.501320304248941,1.169e-08,10.941,3632,0.001857155845607,TRUE,""
ENSG00000134852,CLOCK,cad,-0.141563848794485,0.000148776139096564,1.169e-08,26.8827,3488,0.705880572297699,TRUE,""
ENSG00000134962,KLB,cad,-0.149790671872157,0.487403529676025,3.565e-07,5.6936,6085,0.000594780463467804,TRUE,""
ENSG00000135226,UGT2B28,cad,-0.0963195769878994,0.00747292501863559,0.0002545,14.0903,3913,0.12041201252541,TRUE,""
ENSG00000135605,TEC,cad,-0.109906873346116,0.477377817921635,0.002046,8.8,4284,0.00449955995355035,TRUE,""
ENSG00000137441,FGFBP2,cad,-0.0450694642858081,0.0602021299991187,0.0007584,44.9517,6039,0.0168823619114678,TRUE,""
ENSG00000137449,CPEB2,cad,-0.0437692553318346,0.151762600344516,0.002028,34.7906,6839,0.00721142228773605,TRUE,""
ENSG00000137460,FHDC1,cad,0.00966760808168586,0.833256914830536,2.802e-05,22.0944,3333,0.00247380429650007,TRUE,""
ENSG00000137462,TLR2,cad,-0.153398170040303,0.102768216190316,1.002e-10,9.6523,3089,0.012195577618363,TRUE,""
ENSG00000137601,NEK1,cad,-0.0525621222312485,0.0650626231730501,0.0009806,36.0397,2997,0.0151139907190082,TRUE,""
ENSG00000137628,DDX60,cad,0.332533720073027,0.0334102265472392,3.092e-08,13.4108,3091,0.00135521432855396,TRUE,""
ENSG00000138639,ARHGAP24,cad,-0.0502441011924144,0.0166910917210703,2.309e-05,51.7566,2841,0.0356085970307581,TRUE,""
ENSG00000138640,FAM13A,cad,-0.00697750326933004,0.832012471360641,5.664e-05,35.5062,3490,0.00320451728337104,TRUE,""
ENSG00000138641,HERC3,cad,-0.0694509056530156,0.463927896450351,5.664e-05,13.3274,3158,0.00413601704505988,TRUE,""
ENSG00000138642,HERC6,cad,0.120364140012832,0.126567721473707,7.918e-05,30.0714,2821,0.0203260890871643,TRUE,""
ENSG00000138658,C4orf21,cad,-0.0296087902436947,0.214465658537411,0.002528,39.9377,2728,0.00537716992072769,TRUE,""
ENSG00000138660,AP1AR,cad,0.224181334481547,0.155301459227123,0.002528,6.0632,2805,0.0208259561344529,TRUE,""
ENSG00000138669,PRKG2,cad,0.00185861040399864,0.965815412384034,2.487e-10,28.4019,2904,2.93547552240556e-06,TRUE,""
ENSG00000138670,RASGEF1B,cad,0.417617230164617,0.0210162562275187,2.487e-10,6.3817,3166,6.26947943842904e-05,TRUE,""
ENSG00000138678,AGPAT9,cad,-0.0111527916770237,0.809583130385979,8.765e-06,31.7541,2659,0.00390520728831143,TRUE,""
ENSG00000138685,FGF2,cad,0.00224197219752926,0.974266251454282,0.001663,14.1463,3190,0.00297072785375942,TRUE,""
ENSG00000138688,KIAA1109,cad,0.00545680512503959,0.954431397113681,0.003721,12.9595,2849,0.00339835216323797,TRUE,""
ENSG00000138698,RAP1GDS1,cad,0.057870133921863,0.172132196712705,4.827e-07,43.2198,3206,0.00169428672308739,TRUE,""
ENSG00000138735,PDE5A,cad,0.201698551781286,0.000166745233268434,1.229e-14,15.5279,3112,1.09639912874227e-07,TRUE,""
ENSG00000138738,PRDM5,cad,-0.0337761112785085,0.199375319259044,0.0001849,40.9078,4178,0.0057663289645496,TRUE,""
ENSG00000138741,TRPC3,cad,-0.0225692628644906,0.508267057550886,0.003721,33.3015,2638,0.00389015872003502,TRUE,""
ENSG00000138744,NAAA,cad,-0.00205631973443893,0.846972707794471,1.637e-10,114.8733,3491,2.91527847716809e-06,TRUE,""
ENSG00000138750,NUP54,cad,-0.0203539057561335,0.617075077451974,1.637e-10,26.147,3347,1.89622810966425e-06,TRUE,""
ENSG00000138755,CXCL9,cad,0.0793582890559338,0.309567945539029,1.637e-10,14.1025,3494,1.71139776101318e-06,TRUE,""
ENSG00000138756,BMP2K,cad,0.0627667283871459,0.652119521822319,1.369e-14,14.7303,2610,0.00641003132321794,TRUE,""
ENSG00000138758,SEPT11,cad,-0.0536252832377723,0.0991224780930231,0.000527,31.2017,3095,0.0104748743458368,TRUE,""
ENSG00000138760,SCARB2,cad,-0.092652008945159,0.0455002638963584,1.637e-10,28.6675,3247,1.5401636514361e-05,TRUE,""
ENSG00000138764,CCNG2,cad,-0.195429648723161,0.102020722165159,0.0006065,10.926,3080,0.00546748328893915,TRUE,""
ENSG00000138768,USO1,cad,0.047817199375414,0.300531576117269,1.637e-10,21.9788,3281,3.97874795724395e-06,TRUE,""
ENSG00000138772,ANXA3,cad,-0.0295268519225891,0.596519838726618,1.369e-14,35.5168,2346,0.00652579757178966,TRUE,""
ENSG00000138778,CENPE,cad,0.117389497155503,0.463927896450351,2.938e-05,7.7483,2499,0.00485643611638522,TRUE,""
ENSG00000138780,GSTCD,cad,0.0691679054522438,0.25748608086621,0.0004387,19.7124,2516,0.00627776879371962,TRUE,""
ENSG00000138785,INTS12,cad,-0.1845127546275,0.193600969171221,0.0004387,14.3486,2522,0.0103346816284072,TRUE,""
ENSG00000138792,ENPEP,cad,-0.478745754391994,0.351350588138539,9.739e-05,4.7899,2492,0.0058368569491252,TRUE,""
ENSG00000138794,CASP6,cad,0.11776384160517,0.190079208997743,9.739e-05,11.4276,2855,0.0060404657313154,TRUE,""
ENSG00000138795,LEF1,cad,-0.0642582957907347,0.767931264799907,3.112e-05,4.9266,2917,0.00342903711922249,TRUE,""
ENSG00000138796,HADH,cad,0.022690381579909,0.720984861901671,3.112e-05,19.3683,2807,0.0035097498841222,TRUE,""
ENSG00000138798,EGF,cad,0.0157656992707626,0.752162308378054,9.739e-05,20.3226,2783,0.0025569737781987,TRUE,""
ENSG00000138801,PAPSS1,cad,-0.0159296337408802,0.708469011908047,3.112e-05,142.8263,2611,0.00288978915110947,TRUE,""
ENSG00000138802,SEC24B,cad,0.0106013551829895,0.956892098247027,5.12e-05,6.6721,2932,0.0032912661978523,TRUE,""
ENSG00000138814,PPP3CA,cad,0.0158227766383476,0.78048386980227,6.276e-05,18.9244,2685,0.00329141975585891,TRUE,""
ENSG00000138821,SLC39A8,cad,0.0190376913817151,0.770541497710554,0.0001223,19.3526,2343,0.00348467585242945,TRUE,""
ENSG00000145214,DGKQ,cad,-0.0512228404523847,0.00019238341889246,8.678e-05,103.9015,5539,0.817999932892181,TRUE,""
ENSG00000145216,FIP1L1,cad,-0.301435154882857,0.0252675141494086,5.527e-06,7.0762,2912,0.0499073317129673,TRUE,""
ENSG00000145217,SLC26A1,cad,0.144936849739541,0.00256024284919313,8.678e-05,20.1559,5543,0.187732928777051,TRUE,""
ENSG00000145220,LYAR,cad,-0.00603843316687647,0.802587348634153,2.352e-07,39.7555,6515,0.000386008560102418,TRUE,""
ENSG00000145241,CENPC1,cad,-0.00124988069848041,0.9597199248219,0.0002902,38.9772,2557,0.00464563584822553,TRUE,""
ENSG00000145244,CORIN,cad,0.0212702490675696,0.342543034520399,0.001568,53.0509,4909,0.00318112206413183,TRUE,""
ENSG00000145246,ATP10D,cad,-0.0278731828948822,0.541749537207679,0.001568,22.8501,4989,0.0032916359669213,TRUE,""
ENSG00000145284,SCD5,cad,-0.0112081891820515,0.465293165648638,8.765e-06,90.1013,2846,0.00327159102222153,TRUE,""
ENSG00000145293,ENOPH1,cad,-0.0683327880414063,0.590258451314772,8.765e-06,12.7634,2872,0.0049898684142452,TRUE,""
ENSG00000145331,TRMT10A,cad,-0.337241235092553,0.125653638015176,0.0001737,10.3181,3367,0.023054396265974,TRUE,""
ENSG00000145335,SNCA,cad,0.0122513144936275,0.783037890647658,5.664e-05,27.1882,3254,0.00294207937839604,TRUE,""
ENSG00000145348,TBCK,cad,0.0144496379265835,0.691175538942666,0.0009898,35.2993,2548,0.00380613998487589,TRUE,""
ENSG00000145349,CAMK2D,cad,0.0152290533014921,0.82057605700214,6.238e-05,25.6673,3224,0.00479466900872573,TRUE,""
ENSG00000145358,DDIT4L,cad,-0.16558266832726,0.169131444702671,0.0006322,13.0074,3451,0.0106837163385673,TRUE,""
ENSG00000145365,TIFA,cad,0.0966680065628471,0.217063200328942,0.002528,12.5872,2815,0.00740441440480582,TRUE,""
ENSG00000145375,SPATA5,cad,-0.0778743889092218,0.726338697648762,2.222e-06,6.3784,3204,0.00569208032233201,TRUE,""
ENSG00000145386,CCNA2,cad,-0.129232630042829,0.142779851891042,0.003831,11.7072,2583,0.00857557013812961,TRUE,""
ENSG00000145388,METTL14,cad,0.0474391965251371,0.435590430382112,1.229e-14,17.1685,3218,6.7365947919808e-06,TRUE,""
ENSG00000145390,USP53,cad,0.0856770399058141,7.81511931955753e-05,1.229e-14,83.4183,3121,1.565765887314e-10,TRUE,""
ENSG00000145414,NAF1,cad,0.0554868248015197,0.62250184302538,3.24e-05,10.2655,3134,0.00291695540680706,TRUE,""
ENSG00000145416,MARCH1,cad,0.0336638594905434,0.116083133738655,0.0003925,48.4617,4003,0.00701996765177186,TRUE,""
ENSG00000145423,SFRP2,cad,0.144279002341251,0.0129962889907344,2.203e-20,18.9987,3056,0.0491514422516089,TRUE,""
ENSG00000145425,RPS3A,cad,0.115524354254986,0.457695389725024,0.004213,14.1043,2648,0.00804611584895673,TRUE,""
ENSG00000145428,RNF175,cad,-0.0432002678048372,0.126931238256761,1.002e-10,35.847,3090,0.00885242466767332,TRUE,""
ENSG00000145431,PDGFC,cad,0.0779822024033424,0.109598583399116,0.0002221,21.7795,2966,0.0114390079680619,TRUE,""
ENSG00000145439,CBR4,cad,0.0324865606868427,0.322970449706676,0.0009806,47.1064,2493,0.00639923782984436,TRUE,""
ENSG00000145476,CYP4V2,cad,-0.000753654693047928,0.972009793963865,0.0003533,66.6661,3871,0.0451839290754667,TRUE,""
ENSG00000150625,GPM6A,cad,0.00793118083246864,0.813346452238056,1.469e-05,38.752,3560,0.00334333218324189,TRUE,""
ENSG00000150627,WDR17,cad,-0.359592347507123,8.32720336499478e-05,1.469e-05,9.3205,3512,0.882983055995066,TRUE,""
ENSG00000150961,SEC24D,cad,-0.598396260901967,1.38197871369425e-06,1.229e-14,8.3138,3440,0.345135713851719,TRUE,""
ENSG00000151012,SLC7A11,cad,-0.0902317840627378,0.65672128656377,0.0006103,10.9896,3098,0.00668133533846048,TRUE,""
ENSG00000151014,CCRN4L,cad,0.0838071463051927,0.387112963987488,0.0006103,9.1202,2628,0.00958035001024187,TRUE,""
ENSG00000151458,ANKRD50,cad,0.0691593494002264,0.0585053863133038,2.222e-06,35.9057,3398,0.0130431836377641,TRUE,""
ENSG00000151466,SCLT1,cad,-0.00988105497203311,0.689156516779352,0.0001142,23.2819,2955,0.0029015008371864,TRUE,""
ENSG00000151470,C4orf33,cad,0.0472750298958117,0.0622003484015521,0.0001142,34.8547,3169,0.0161790232685602,TRUE,""
ENSG00000151552,QDPR,cad,0.0557607432445567,0.0690363479944153,9.197e-06,118.7159,5965,0.00184317389179731,TRUE,""
ENSG00000151611,MMAA,cad,-0.146382650947202,0.129654961304814,5.177e-24,17.8426,2615,0.000414948726036502,TRUE,""
ENSG00000151612,ZNF827,cad,-0.431288753219498,2.30252836196383e-05,5.177e-24,10.483,2452,0.365389725592149,TRUE,""
ENSG00000151623,NR3C2,cad,0.0433807128448132,0.691698058199647,0.0003565,9.3872,2648,0.00478249191737319,TRUE,""
ENSG00000151718,WWC2,cad,0.193957215616642,0.358719278473672,2.413e-05,12.1688,3741,0.00629309009446964,TRUE,""
ENSG00000151725,MLF1IP,cad,-0.00814594840627799,0.582319373576693,6.266e-06,39.5677,3646,0.0037298252916949,TRUE,""
ENSG00000151726,ACSL1,cad,-0.00468396400189464,0.972009793963865,6.266e-06,7.6004,3698,0.00103279720240782,TRUE,""
ENSG00000151729,SLC25A4,cad,-0.106123531719153,0.0583768699514672,6.266e-06,17.6825,3721,0.00447683751418861,TRUE,""
ENSG00000152795,HNRPDL,cad,0.0230569501314096,0.92339838633312,8.765e-06,7.048,2894,0.00498876238698692,TRUE,""
ENSG00000152953,STK32B,cad,-0.0813004477712207,0.329717258053525,3.277e-05,16.7707,7971,0.00568924554417737,TRUE,""
ENSG00000152969,JAKMIP1,cad,-0.012044347892389,0.691698058199647,0.0007186,31.1641,7830,0.00281065106883459,TRUE,""
ENSG00000152990,GPR125,cad,0.0237543031041568,0.755439233900121,0.0006647,14.1398,5731,0.00296233324568297,TRUE,""
ENSG00000153012,LGI2,cad,0.0466716070244334,0.617075077451974,6.942e-05,14.9793,6041,0.00398693697211532,TRUE,""
ENSG00000153064,BANK1,cad,0.0795118152653212,0.468981059723151,6.276e-05,9.385,2816,0.00349746650601559,TRUE,""
ENSG00000153130,SCOC,cad,-0.0972845194556111,0.110726389709909,0.001277,23.0533,2723,0.013115535729213,TRUE,""
ENSG00000154274,C4orf19,cad,-0.0768364024001714,0.534803837189754,3.565e-07,8.2566,7667,0.000471762060774246,TRUE,""
ENSG00000154277,UCHL1,cad,0.130740544183363,0.398582325242947,0.0001586,8.7169,6212,0.00465582902015851,TRUE,""
ENSG00000154447,SH3RF1,cad,0.0275925357540358,0.380381827065438,0.0009806,32.2551,2752,0.0038113384211395,TRUE,""
ENSG00000155011,DKK2,cad,0.0769001852214507,0.429835204622545,0.0003635,9.3388,2654,0.00382140319077225,TRUE,""
ENSG00000155275,TRMT44,cad,0.238752376779645,0.42448891008083,0.0001239,7.859,7055,0.0112400465363291,TRUE,""
ENSG00000156136,DCK,cad,-0.0182988423559511,0.909440671769803,8.155e-06,20.0647,2629,0.0109685964803316,TRUE,""
ENSG00000156194,PPEF2,cad,-0.12330291476567,0.270594328277559,1.637e-10,9.1035,3464,2.67631647577726e-06,TRUE,""
ENSG00000157404,KIT,cad,-0.614851969136856,0.200024600377066,2.817e-05,4.9698,3634,0.00664214984312977,TRUE,""
ENSG00000157426,AASDH,cad,-0.0193848807309816,0.325582413807624,1.169e-08,68.0197,4077,5.98052325139046e-06,TRUE,""
ENSG00000157796,WDR19,cad,-0.0286100230826751,0.254140149455582,3.565e-07,42.4385,6118,0.000322366341120797,TRUE,""
ENSG00000159674,SPON2,cad,0.0131445116699272,0.861536494020255,8.678e-05,20.2748,5601,0.00344782772802211,TRUE,""
ENSG00000159733,ZFYVE28,cad,-0.0194087434171189,0.66477262525335,5.553e-06,23.7208,5198,0.00175683867328724,TRUE,""
ENSG00000159788,RGS12,cad,0.0359798876087336,0.617075077451974,2.352e-07,30.1222,5876,0.00156665376980093,TRUE,""
ENSG00000163069,SGCB,cad,-0.0853538432297945,0.0822628217072835,5.527e-06,21.9881,2069,0.0153696602868779,TRUE,""
ENSG00000163071,SPATA18,cad,-0.0312886217806237,0.461218374590665,5.527e-06,23.5446,2140,0.00362435545381,TRUE,""
ENSG00000163106,HPGDS,cad,0.348998257953497,0.44339844089753,7.632e-09,8.73,2893,2.62797944203421e-05,TRUE,""
ENSG00000163138,PACRGL,cad,-0.0116564243978827,0.858274230547457,0.0003044,13.8852,6476,0.00252066535084054,TRUE,""
ENSG00000163257,DCAF16,cad,-0.190943939927749,0.00120330633008329,9.197e-06,19.0171,6203,0.234503674517491,TRUE,""
ENSG00000163281,GNPDA2,cad,-0.00397430665971392,0.95167294673366,0.0002685,17.8712,6216,0.00296333441162997,TRUE,""
ENSG00000163291,PAQR3,cad,-0.0764399619382419,0.722310996728111,1.369e-14,9.5113,2726,0.00646593891981345,TRUE,""
ENSG00000163293,NIPAL1,cad,0.0211127071003112,0.582319373576693,0.002046,27.4152,4632,0.00324871397580423,TRUE,""
ENSG00000163297,ANTXR2,cad,-0.0375774208596227,0.276719045612457,1.369e-14,29.3687,2742,1.6118047546575e-10,TRUE,""
ENSG00000163312,HELQ,cad,0.00532082997764442,0.968921451417835,8.765e-06,6.7336,2608,0.00382834278115643,TRUE,""
ENSG00000163319,MRPS18C,cad,-0.113332695020096,0.0417790537404092,8.765e-06,17.8099,2616,0.0204691223238647,TRUE,""
ENSG00000163322,FAM175A,cad,-0.0628596104532777,0.0400171898336306,8.765e-06,21.7838,2567,0.0195623615285116,TRUE,""
ENSG00000163453,IGFBP7,cad,-0.0750221166464458,0.0650626231730501,1.169e-08,25.3013,3954,7.05877073235145e-05,TRUE,""
ENSG00000163624,CDS1,cad,-0.0554672508595901,0.686573982946944,0.0003013,7.38,2598,0.0034043948586232,TRUE,""
ENSG00000163625,WDFY3,cad,0.170902351055303,0.0473943981350413,0.0003013,11.9776,2825,0.0179542050919243,TRUE,""
ENSG00000163626,COX18,cad,0.285470807220373,0.260589034273618,0.0008698,5.6015,2185,0.00621892639434079,TRUE,""
ENSG00000163629,PTPN13,cad,0.0511536823693226,0.62250184302538,2.309e-05,11.0967,2755,0.00328811496624034,TRUE,""
ENSG00000163631,ALB,cad,-0.0313192117439428,0.829619285835578,0.000518,5.9463,2458,0.00458241717263481,TRUE,""
ENSG00000163633,C4orf36,cad,0.0105778496241725,0.937728620843449,2.309e-05,7.4892,3206,0.00305135130483043,TRUE,""
ENSG00000163644,PPM1K,cad,0.089038584423546,0.0685417353279967,0.0001565,13.6813,2812,0.0141524646959153,TRUE,""
ENSG00000163682,RPL9,cad,-0.0383382988740435,0.679574759314935,4.816e-07,25.5611,6117,0.00178071142479631,TRUE,""
ENSG00000163683,SMIM14,cad,0.0952957850025077,0.10371190203331,0.0001853,16.0965,6057,0.0209178664696116,TRUE,""
ENSG00000163694,RBM47,cad,0.0292027384201355,0.468981059723151,0.0001586,23.2236,6069,0.00319930453650231,TRUE,""
ENSG00000163697,APBB2,cad,0.0352769829779433,0.370197276411458,0.0001586,31.5351,6108,0.00476901733958465,TRUE,""
ENSG00000163735,CXCL5,cad,0.00279713060906103,0.921462580014784,0.000518,70.1639,2552,0.00456717881279059,TRUE,""
ENSG00000163736,PPBP,cad,-0.103699510630794,0.75831647352629,0.000518,4.7724,2568,0.00409454943917242,TRUE,""
ENSG00000163737,PF4,cad,0.226472580184776,0.464569498731224,0.000518,7.0587,2576,0.00719299071051792,TRUE,""
ENSG00000163738,MTHFD2L,cad,0.138066432045106,0.342325790231083,6.958e-05,13.6342,2726,0.0084973577386159,TRUE,""
ENSG00000163739,CXCL1,cad,0.0623807558572968,0.23573515097685,0.000518,23.3573,2547,0.00667143770949694,TRUE,""
ENSG00000163743,RCHY1,cad,-0.0056983516307947,0.799703117833374,1.637e-10,53.1014,3168,1.92874337366169e-06,TRUE,""
ENSG00000163945,UVSSA,cad,-0.0290538145758878,0.18635850459795,8.678e-05,53.0378,5567,0.00595891396035061,TRUE,""
ENSG00000163950,SLBP,cad,0.0653430457245869,0.0680672422985273,8.678e-05,26.2696,5574,0.0120108096824585,TRUE,""
ENSG00000163956,LRPAP1,cad,-0.0743937469871463,0.040522084845517,2.352e-07,26.8975,5778,0.0027582964608563,TRUE,""
ENSG00000163993,S100P,cad,-0.0165544353830795,0.561914617797129,0.0007186,155.4618,8417,0.0050756097213118,TRUE,""
ENSG00000163995,ABLIM2,cad,0.0857163515819093,0.504985075093846,0.0001239,9.6657,8379,0.00448645288118713,TRUE,""
ENSG00000164022,AIMP1,cad,0.061148872475646,0.483927304446146,0.0009898,12.2259,2598,0.0037050234788057,TRUE,""
ENSG00000164023,SGMS2,cad,0.506559646563986,0.282541818762287,3.112e-05,6.2786,2643,0.0147587168973818,TRUE,""
ENSG00000164024,METAP1,cad,0.122091962274917,0.379738414018375,4.827e-07,9.4591,3533,0.00232684830855523,TRUE,""
ENSG00000164031,DNAJB14,cad,-0.113025772472352,0.653721582405332,0.0005124,6.8354,3357,0.00574293405534038,TRUE,""
ENSG00000164032,H2AFZ,cad,0.0290658957107989,0.361892593456348,0.0005124,22.8708,3331,0.00484166396012134,TRUE,""
ENSG00000164038,SLC9B2,cad,-0.0775386015091738,0.471957176640949,0.0001019,8.4036,2453,0.0032146251287049,TRUE,""
ENSG00000164039,BDH2,cad,0.00644727323231771,0.660953939892624,0.0001019,46.6161,2428,0.00348249989301766,TRUE,""
ENSG00000164056,SPRY1,cad,0.0923218414465306,0.479136355375383,2.222e-06,8.7448,3180,0.00394470471078652,TRUE,""
ENSG00000164073,MFSD8,cad,-0.583052666944406,0.167293602655168,0.0003582,6.599,2301,0.0606632834475177,TRUE,""
ENSG00000164096,C4orf3,cad,-0.129162272774375,1.38197871369425e-06,1.229e-14,35.2195,3146,1.19296225140384e-05,TRUE,""
ENSG00000164105,SAP30,cad,0.024737339485241,0.725680482382069,2.478e-05,14.3912,2813,0.00266665161372156,TRUE,""
ENSG00000164109,MAD2L1,cad,0.246609745760604,0.0321699527829945,1.229e-14,13.8514,3574,4.70589845705976e-09,TRUE,""
ENSG00000164111,ANXA5,cad,-0.0102095481417527,0.694424996831734,0.003831,89.7487,2756,0.00341994174806891,TRUE,""
ENSG00000164112,TMEM155,cad,0.146949568279227,0.426688082619747,0.003831,7.2825,2658,0.00568072592325355,TRUE,""
ENSG00000164114,MAP9,cad,-0.0963438680486726,0.36162097055701,3.337e-23,9.5313,3744,3.39383230943871e-18,TRUE,""
