gene,symbol,outcome,grp,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000089053,ANAPC5,cad,null,-0.00490458948427827,0.911528237909377,1.26e-18,24.4649,4103,1.45706437372758e-14,TRUE,""
ENSG00000089057,SLC23A2,fbg,grey,-0.0303647550522629,0.498741913600147,0.001057,13.3995,2421,0.00507425862069844,TRUE,""
ENSG00000089063,TMEM230,cad,null,-0.00320982661537298,0.778939163028047,0.0002561,74.1778,6957,0.0027131136873372,TRUE,""
ENSG00000089063,TMEM230,fbg,null,-0.00100307081730406,0.871864744932721,0.001057,74.1778,2403,0.0049710685891586,TRUE,""
ENSG00000089091,DZANK1,fbg,null,0.039031685321802,0.651547872829126,0.0004915,5.7359,2299,0.00496499063354673,TRUE,""
ENSG00000089123,TASP1,fbg,grey,-0.181478561970699,0.325726251840178,0.0001246,5.4549,2307,0.00951693105165586,TRUE,""
ENSG00000089123,TASP1,cad,null,-0.0159191721026929,0.962729239274633,0.0001753,5.4549,6209,0.0060148470528534,TRUE,""
ENSG00000089127,OAS1,t2d,null,-0.00637622606832235,0.812568815468984,0.0007675,87.2932,2515,0.00496155363486232,TRUE,""
ENSG00000089159,PXN,t2d,grey,-0.281212423826064,0.0961851203898962,1.976e-14,7.7699,3006,6.71321481226135e-10,TRUE,""
ENSG00000089195,TRMT6,cad,null,0.0145636907299457,0.84615250852728,4.785e-05,15.8562,6368,0.00317884699451671,TRUE,""
ENSG00000089195,TRMT6,fbg,null,-0.0268868136552843,0.558301743578421,0.002483,15.8562,2475,0.00701599348231454,TRUE,""
ENSG00000089220,PEBP1,t2d,null,-0.00810598878581155,0.754660563059686,6.177e-05,36.8332,3208,0.00340652984330909,TRUE,""
ENSG00000089248,ERP29,fbg,grey,0.0918468025674794,0.0818590179576148,0.0029,15.3892,921,0.0268384927524661,TRUE,""
ENSG00000089335,ZNF302,t2d,null,-0.0142943032189635,0.770792381889535,1.012e-05,45.8443,2320,0.00629354568605326,TRUE,""
ENSG00000089639,GMIP,cad,null,-0.013981830030736,0.799703117833374,3.179e-07,21.0969,4725,0.000576384915717357,TRUE,""
ENSG00000089685,BIRC5,t2d,grey,0.0558035432670215,0.415671596774975,0.0008636,20.6824,,,FALSE,对齐后仅 0 变异(<10)
ENSG00000089693,MLF2,fbg,null,-0.0455835818220464,0.716129568855565,0.0005969,14.4632,1557,0.0135247945023586,TRUE,""
ENSG00000089737,DDX24,t2d,grey,-0.0335746557074142,0.361505569533152,0.001698,43.6001,3702,0.0055765007139684,TRUE,""
ENSG00000089737,DDX24,fbg,null,-0.00919853581025047,0.518822668670191,0.0001168,43.6001,2363,0.00447865354844991,TRUE,""
ENSG00000089775,ZBTB25,t2d,grey,0.0456405719945344,0.297566248363504,0.0008055,57.56,3061,0.00399205859052969,TRUE,""
ENSG00000089775,ZBTB25,fbg,grey,-0.0593327435928947,0.493842236243828,0.003377,57.56,1626,0.00917019088308989,TRUE,""
ENSG00000090006,LTBP4,cad,grey,0.0308370708305997,0.451075516414075,2.362e-17,30.0144,3781,1.63988139210215e-13,TRUE,""
ENSG00000090054,SPTLC1,fbg,grey,-0.128012314214338,0.195163472029178,0.0002433,7.9258,1763,0.00981111708952478,TRUE,""
ENSG00000090061,CCNK,t2d,null,0.0544692884804103,0.710045582146834,1.197e-05,9.4769,2043,0.00343172944456749,TRUE,""
ENSG00000090376,IRAK3,cad,null,0.0155841319155485,0.598668814257765,0.0008931,34.0334,4193,0.00308982713549269,TRUE,""
ENSG00000090376,IRAK3,fbg,null,0.00155841319155485,0.927564826606211,0.0004273,34.0334,2002,0.00396939284382875,TRUE,""
ENSG00000090382,LYZ,fbg,null,0.00481766919046905,0.714474277651148,9.756e-06,143.3691,2157,0.00750965157419299,TRUE,""
ENSG00000090447,TFAP4,cad,null,-0.0185500041906242,0.873881476173793,0.0001963,9.5778,5934,0.0171719116808128,TRUE,""
ENSG00000090487,SPG21,t2d,grey,-0.203460275822371,0.0877631344282924,5.402e-05,12.1645,1944,0.0191883642745823,TRUE,""
ENSG00000090530,LEPREL1,fbg,null,-0.0158581924145135,0.707660466654553,0.00038,12.3436,2590,0.00402093937069956,TRUE,""
ENSG00000090581,GNPTG,t2d,null,-0.00162283991115526,0.98891862625844,0.008967,19.039,1485,0.00699719081728592,TRUE,""
ENSG00000090863,GLG1,fbg,grey,0.0236360943999892,0.332197561388374,0.001167,24.0542,1567,0.00612540794014276,TRUE,""
ENSG00000090905,TNRC6A,cad,grey,-0.0780323938093309,0.192448205041414,0.0001226,26.4583,6184,0.00911943468019151,TRUE,""
ENSG00000090975,PITPNM2,cad,null,-0.0556654044534283,0.757455769557939,7.427e-07,6.7025,3451,0.000890686198268533,TRUE,""
ENSG00000091106,NLRC4,fbg,null,0.00600132838392318,0.768668006560809,0.0005319,29.6601,1437,0.00430912297832599,TRUE,""
ENSG00000091157,WDR7,t2d,grey,-0.234077905882976,0.176734775189797,0.0002578,11.648,,,FALSE,对齐后仅 0 变异(<10)
ENSG00000091262,ABCC6,cad,null,-0.0121281507488337,0.843412131078017,5.946e-07,21.6762,3844,0.000637078758901959,TRUE,""
ENSG00000091317,CMTM6,t2d,null,-0.00254139809567311,0.970815612076236,2.532e-05,20.9596,3676,0.00136633108879997,TRUE,""
ENSG00000091592,NLRP1,cad,grey,-0.10581363507077,0.126931238256761,8.33e-05,31.1655,6629,0.0180642659122526,TRUE,""
ENSG00000091622,PITPNM3,t2d,grey,0.12857309215046,0.173040144152087,0.0005016,15.0626,3167,0.00981651171309773,TRUE,""
ENSG00000091622,PITPNM3,fbg,grey,0.0412849378464779,0.258884225947615,0.001191,15.0626,2081,0.00644709496394041,TRUE,""
ENSG00000091640,SPAG7,fbg,grey,0.0241116440603003,0.131275552434854,0.000921,66.1551,1850,0.0919444555418338,TRUE,""
ENSG00000091972,CD200,fbg,grey,-0.046755624934332,0.330940007555672,0.000353,13.3246,2182,0.0060591115763436,TRUE,""
ENSG00000092010,PSME1,cad,null,0.0154874225461899,0.824140895741885,0.0002795,15.9084,4484,0.00299247453724831,TRUE,""
ENSG00000092020,PPP2R3C,t2d,null,-0.0167202480127086,0.586232434178078,0.002548,97.5848,2931,0.00631383438781776,TRUE,""
ENSG00000092067,CEBPE,fbg,null,0.0140527696618033,0.863886790544927,0.001745,7.5454,2120,0.00415286654200901,TRUE,""
ENSG00000092096,SLC22A17,cad,null,0.0134748075363608,0.893929766752772,0.0001667,23.6528,3579,0.00574796554637202,TRUE,""
ENSG00000092208,GEMIN2,t2d,null,0.0183578825036756,0.893286855587621,0.001095,9.604,3425,0.00381367357246836,TRUE,""
ENSG00000092421,SEMA6A,t2d,grey,0.16660909484927,0.101763504951258,0.00188,15.3748,3692,0.0137393959060501,TRUE,""
ENSG00000092421,SEMA6A,fbg,null,-0.00115700760311993,0.976536189986223,0.0005977,15.3748,2723,0.00390495010323657,TRUE,""
ENSG00000092621,PHGDH,cad,null,0.00890263523271215,0.747012853671546,0.001545,59.8913,1709,0.00478624911868542,TRUE,""
ENSG00000092850,TEKT2,fbg,null,-0.0097186511883197,0.900523550339774,0.0008783,8.5378,1094,0.00479865656313356,TRUE,""
ENSG00000092929,UNC13D,fbg,grey,0.0438116101060446,0.108435903410357,0.008484,24.7368,1174,0.0162340024968571,TRUE,""
ENSG00000092931,MFSD11,fbg,grey,-0.0435806526609654,0.299055232507361,0.000889,14.7903,1723,0.0102131362968276,TRUE,""
ENSG00000092969,TGFB2,fbg,null,-0.0305224050057103,0.806535441920889,0.0001692,6.8959,2127,0.00603630184841433,TRUE,""
ENSG00000092978,GPATCH2,fbg,grey,-0.119672382897267,0.150575972824847,0.0001692,6.7951,2801,0.0103433401192695,TRUE,""
ENSG00000093009,CDC45,t2d,null,-0.0669802394611266,0.770541497710554,0.001319,7.3568,1816,0.00483028299176905,TRUE,""
ENSG00000093134,VNN3,t2d,grey,-0.0221331174216282,0.273903383693827,0.0001051,93.0384,3414,0.0038054397750059,TRUE,""
ENSG00000093167,LRRFIP2,t2d,null,0.0173973868030005,0.518558117191478,0.001574,52.8469,3389,0.00419016579903219,TRUE,""
ENSG00000094880,CDC23,cad,grey,-0.229497540033692,0.43368892845595,1.557e-05,8.5311,2786,0.00591124483952458,TRUE,""
ENSG00000094975,SUCO,fbg,null,0.00794316929578512,0.903523023570037,0.0009163,8.0377,1595,0.0040297952340568,TRUE,""
ENSG00000095002,MSH2,fbg,null,0.00287556105178623,0.836882810464227,0.0001596,70.3922,1888,0.00571035146348072,TRUE,""
ENSG00000095321,CRAT,fbg,grey,0.00921259513947807,0.303286223069842,0.003991,69.949,1557,0.00588276891631944,TRUE,""
ENSG00000095383,TBC1D2,t2d,grey,-0.0747923639504678,0.17499678982012,0.0001919,27.8816,,,FALSE,对齐后仅 0 变异(<10)
ENSG00000095397,DFNB31,fbg,null,-0.0115176525752599,0.531971058097401,0.0002867,30.7472,2642,0.00456152695413035,TRUE,""
ENSG00000095564,BTAF1,t2d,grey,-0.123561384086413,0.317310507862914,9.27e-08,17.0021,404,0.00593976093301394,TRUE,""
ENSG00000095637,SORBS1,cad,grey,0.152330287961143,0.232654673754248,1.675e-06,8.647,735,0.000341240208604468,TRUE,""
ENSG00000095906,NUBP2,t2d,null,-0.073805880856579,0.568835440784734,0.008967,11.8173,1630,0.00483992979460478,TRUE,""
ENSG00000096063,SRPK1,t2d,null,0.0186575964194186,0.633938683881346,1.01e-06,38.4914,3531,0.000834838971401054,TRUE,""
ENSG00000096092,TMEM14A,fbg,grey,0.0373301269503943,0.185659381979118,0.009144,21.4572,2339,0.0102316573996846,TRUE,""
ENSG00000096654,ZNF184,t2d,grey,-0.118166878883846,0.165635894298711,0.001543,18.3774,3343,0.0109656125243935,TRUE,""
ENSG00000096654,ZNF184,cad,grey,0.0765178969821629,0.202594831099963,8.524e-05,18.3774,5088,0.00548392218383777,TRUE,""
ENSG00000096968,JAK2,t2d,grey,-0.0671577742985975,0.224293681815482,3.013e-15,25.2612,4390,7.49708907312349e-11,TRUE,""
ENSG00000097021,ACOT7,t2d,null,0.0635831301632364,0.544757950630745,2.626e-06,22.341,2804,0.00549331446258818,TRUE,""
ENSG00000097096,SYDE2,t2d,null,0.0612159355692512,0.624920362458645,7.252e-05,11.5422,3558,0.0045010526019373,TRUE,""
ENSG00000099246,RAB18,t2d,grey,0.128045140729032,0.194046458228516,0.006871,13.827,4071,0.0130992467966906,TRUE,""
ENSG00000099251,HSD17B7P2,t2d,null,-0.010040993978833,0.535091124596743,0.02823,39.9345,1698,0.00419730322240992,TRUE,""
ENSG00000099256,PRTFDC1,cad,grey,0.0887159761292468,0.492355526341607,2.539e-07,9.2105,5583,0.00116694716413988,TRUE,""
ENSG00000099282,TSPAN15,t2d,null,-0.0368442107087172,0.57934082521527,7.534e-05,24.6381,512,0.000127481411190698,TRUE,""
ENSG00000099284,H2AFY2,cad,null,-0.0145965995820515,0.71255930200628,7.632e-06,25.6083,1004,0.00122808129995891,TRUE,""
ENSG00000099290,FAM21A,cad,null,-0.00307743692007367,0.759260815924473,1.4e-05,48.7863,583,0.00371981284907824,TRUE,""
ENSG00000099326,MZF1,fbg,grey,0.0241461087273049,0.236329736314398,0.007224,33.172,670,0.00928045732505339,TRUE,""
ENSG00000099337,KCNK6,t2d,null,0.0192827490032075,0.778082928698548,0.0003942,27.137,2682,0.00533103479182663,TRUE,""
ENSG00000099338,CATSPERG,t2d,grey,-0.107555710415092,0.488744120386507,0.0003942,24.0035,2657,0.0130092687077596,TRUE,""
ENSG00000099338,CATSPERG,cad,grey,0.0752186994406197,0.498269431507032,1.849e-05,24.0035,4312,0.00579900488935803,TRUE,""
ENSG00000099341,PSMD8,cad,null,-0.0690928795037669,0.790271981569015,1.849e-05,11.4066,4323,0.00618777592873634,TRUE,""
ENSG00000099622,CIRBP,fbg,grey,-0.0663649195777031,0.393012649581705,0.003687,9.5493,1034,0.0103389283024431,TRUE,""
ENSG00000099769,IGFALS,t2d,grey,-0.22138911595428,0.299876975108697,0.008967,8.7321,1630,0.00821334880179111,TRUE,""
ENSG00000099810,MTAP,t2d,grey,-0.0942522529665503,0.160171683432365,4.132e-58,23.605,4024,5.00427671536632e-53,TRUE,""
ENSG00000099840,IZUMO4,fbg,grey,-0.131366908963079,0.370197276411458,0.0019,5.6221,1042,0.0122419054096076,TRUE,""
ENSG00000099849,RASSF7,cad,null,0.0430548736331334,0.735485394111986,8.347e-06,10.2679,4364,0.0035864077906233,TRUE,""
ENSG00000099860,GADD45B,cad,null,0.0435981683182218,0.600411028614905,6.73e-06,25.5442,5818,0.00401729603185109,TRUE,""
ENSG00000099968,BCL2L13,cad,grey,-0.0510222529763993,0.18375947113462,0.0005369,62.941,4479,0.00283752904111993,TRUE,""
ENSG00000099994,SUSD2,t2d,grey,-0.0448979232740083,0.472645187126825,0.0009148,31.1569,2268,0.00677809676711238,TRUE,""
ENSG00000100012,SEC14L3,t2d,grey,-0.0429916044218603,0.305363187666221,9.169e-09,33.4972,2820,1.10486834671628e-05,TRUE,""
ENSG00000100024,UPB1,fbg,grey,0.0161808945366755,0.165412255542075,0.001004,60.8801,1472,0.00982128682605409,TRUE,""
ENSG00000100029,PES1,t2d,grey,-0.0436731416252688,0.445761643145975,9.169e-09,22.1316,2872,1.18582930489231e-05,TRUE,""
ENSG00000100030,MAPK1,t2d,grey,0.207896694251613,0.389334575709387,0.0003626,13.9575,1543,0.012276510973846,TRUE,""
ENSG00000100034,PPM1F,t2d,grey,-0.0426823651140557,0.0922697703378473,0.0003626,89.1081,1578,0.00553204334504019,TRUE,""
ENSG00000100034,PPM1F,cad,grey,0.0353012042296701,0.0536285791274191,0.001057,89.1081,4011,0.00640944265989512,TRUE,""
ENSG00000100038,TOP3B,cad,grey,0.0301510020751696,0.311903510852471,0.001057,28.6122,4088,0.00683974164017304,TRUE,""
ENSG00000100038,TOP3B,fbg,grey,0.0224457459892929,0.17151658555805,0.0002249,28.6122,1374,0.0139920423235307,TRUE,""
ENSG00000100038,TOP3B,t2d,null,0.0100503340250565,0.818862983035084,0.0003626,28.6122,1634,0.00584526225236046,TRUE,""
ENSG00000100058,CRYBB2P1,cad,null,0.016244449212766,0.736657328126894,0.001144,17.2678,5046,0.00553013123731651,TRUE,""
ENSG00000100068,LRP5L,fbg,null,-0.0180746272209627,0.821979274262541,0.001004,26.5402,2051,0.0141080983784016,TRUE,""
ENSG00000100105,PATZ1,cad,null,0.00386442207996182,0.974674585344451,0.0006854,8.7486,4565,0.00289494756270221,TRUE,""
ENSG00000100106,TRIOBP,t2d,grey,0.0461410485994957,0.181059482276353,0.003396,56.9216,1689,0.0344233168295695,TRUE,""
ENSG00000100109,TFIP11,t2d,null,-0.00772461413093269,0.743461618132436,0.0002066,99.1925,3986,0.00476491853976201,TRUE,""
ENSG00000100138,NHP2L1,fbg,null,-0.00187236335824914,0.973986635391853,0.0001153,28.4683,1210,0.010889101676815,TRUE,""
ENSG00000100162,CENPM,t2d,null,0.0171752759795607,0.864652678641806,3.538e-05,15.3982,2285,0.00320720968822155,TRUE,""
ENSG00000100181,TPTEP1,fbg,null,-0.0149752315664531,0.51108906411744,0.001168,20.0794,1018,0.00501837334203673,TRUE,""
ENSG00000100197,CYP2D6,fbg,null,0.00880764634544548,0.539940330191881,6.316e-05,35.0473,1470,0.00442465878859442,TRUE,""
ENSG00000100207,TCF20,t2d,null,0.0468662783962254,0.771282550375262,3.538e-05,9.4951,2528,0.0112204349472525,TRUE,""
ENSG00000100220,C22orf28,fbg,null,0.0260917251171221,0.538300749018723,0.001084,14.9718,2179,0.00532877990017028,TRUE,""
ENSG00000100225,FBXO7,fbg,grey,0.0537302071644651,0.13784315525934,0.001084,15.2391,2236,0.0118859668287054,TRUE,""
ENSG00000100227,POLDIP3,cad,null,0.0169412328212823,0.826511328276404,1.721e-06,15.633,5088,0.00182344716822613,TRUE,""
ENSG00000100227,POLDIP3,fbg,null,-0.00317648115399042,0.943056670967043,6.316e-05,15.633,1763,0.00492224846683529,TRUE,""
ENSG00000100241,SBF1,cad,null,0.0486338397667174,0.53419070026645,0.0001068,13.3462,2883,0.00619417854198307,TRUE,""
ENSG00000100243,CYB5R3,cad,grey,0.0506880465676358,0.212327468020305,1.721e-06,39.3229,5104,0.0046487572133098,TRUE,""
ENSG00000100246,DNAL4,cad,null,0.0594313683306143,0.569608991540105,8.331e-06,17.2218,3815,0.00553325622977407,TRUE,""
ENSG00000100263,RHBDD3,cad,null,-0.197715714836625,0.545732840028086,2.001e-07,11.8389,3879,0.000987955782188208,TRUE,""
ENSG00000100271,TTLL1,fbg,grey,-0.0330502554063233,0.398809120942746,6.316e-05,14.4923,2044,0.00543971927942108,TRUE,""
ENSG00000100280,AP1B1,t2d,grey,-0.0650778416940524,0.39406273937331,9.169e-09,20.4445,2663,7.30177623401567e-06,TRUE,""
ENSG00000100280,AP1B1,cad,null,0.017354091118414,0.743010825241539,2.001e-07,20.4445,3897,0.000112375267652339,TRUE,""
ENSG00000100284,TOM1,cad,null,-0.00916273387128669,0.820211678728453,0.0002309,86.7309,4984,0.0055238798775015,TRUE,""
ENSG00000100297,MCM5,fbg,grey,-0.0137265997693348,0.339296824849853,0.000887,37.412,2445,0.00844011918617189,TRUE,""
ENSG00000100320,RBFOX2,fbg,null,0.0193525590497676,0.864842812437012,0.000887,7.3582,2286,0.00639338924218733,TRUE,""
ENSG00000100345,MYH9,cad,grey,0.0577906566299182,0.292509878183886,0.000155,24.3638,4930,0.0055937643141975,TRUE,""
ENSG00000100347,SAMM50,fbg,null,0.0054799233305632,0.674956824198369,6.316e-05,74.9949,2691,0.0396277475212832,TRUE,""
ENSG00000100348,TXN2,cad,grey,0.125206886952579,0.10371190203331,0.000155,13.62,5198,0.00940590255556509,TRUE,""
ENSG00000100348,TXN2,t2d,null,-0.0117381456518043,0.912602809686853,0.000251,13.62,2701,0.00583082492892997,TRUE,""
ENSG00000100350,FOXRED2,cad,grey,0.0416157298896696,0.0905873219215137,0.000155,65.9109,5200,0.0123596334526913,TRUE,""
ENSG00000100359,SGSM3,t2d,grey,-0.299175662210366,0.337526339813049,9.51e-07,9.7396,1743,0.00170824933653084,TRUE,""
ENSG00000100362,PVALB,cad,grey,0.0193135053638452,0.184221436110931,0.000155,50.0875,5134,0.00647492637774143,TRUE,""
ENSG00000100362,PVALB,t2d,null,-0.0102528485264857,0.617075077451974,0.000251,50.0875,2565,0.00438775053453966,TRUE,""
ENSG00000100362,PVALB,fbg,null,-0.00548408176998073,0.522895216724075,0.003134,50.0875,2054,0.00523493947069529,TRUE,""
ENSG00000100364,KIAA0930,cad,null,-0.00140493379095702,0.976536189986223,5.363e-05,22.8151,5649,0.00321729072324848,TRUE,""
ENSG00000100422,CERK,cad,null,0.00511135244393074,0.825607162004183,5.363e-05,39.8975,5383,0.00266618389515883,TRUE,""
ENSG00000100425,BRD1,t2d,grey,-0.133307819732713,0.434321434162717,2.816e-05,16.838,2627,0.00924361927137799,TRUE,""
ENSG00000100439,ABHD4,fbg,grey,0.027679899572482,0.458126425559177,0.001745,14.4591,2470,0.00480706714191046,TRUE,""
ENSG00000100453,GZMB,cad,grey,0.0378789525041981,0.203576223547883,0.001014,44.174,4817,0.00382520120893328,TRUE,""
ENSG00000100453,GZMB,fbg,grey,-0.0157474296927565,0.366823698716426,0.005151,44.174,2302,0.00499954574869623,TRUE,""
ENSG00000100478,AP4S1,t2d,grey,0.265040277743873,0.074408894251523,3.542e-05,9.3818,2624,0.0148848104255916,TRUE,""
ENSG00000100490,CDKL1,fbg,grey,-0.0161490804489848,0.0659578992594126,0.00145,42.3564,1690,0.0209927819437237,TRUE,""
ENSG00000100504,PYGL,cad,null,0.0238290662814643,0.575066119031548,0.000909,27.587,4822,0.0035472151257806,TRUE,""
ENSG00000100505,TRIM9,cad,null,0.0628373493321774,0.526960228463328,6.876e-05,26.2701,5031,0.00824280192280034,TRUE,""
ENSG00000100526,CDKN3,fbg,grey,0.03291363843931,0.480261302753423,0.0004523,12.962,1732,0.00521852319292615,TRUE,""
ENSG00000100564,PIGH,fbg,null,-0.0553763140276189,0.59710278471826,0.002635,10.8136,1537,0.00984877981998386,TRUE,""
ENSG00000100577,GSTZ1,t2d,grey,0.0515532478181441,0.19971886424532,1.409e-05,37.3846,3872,0.0068042868366761,TRUE,""
ENSG00000100580,TMED8,fbg,grey,-0.0491174570542829,0.146609268931168,0.0006558,14.8366,2296,0.013916942346352,TRUE,""
ENSG00000100592,DAAM1,t2d,null,-0.0216436471615553,0.610320943508691,0.0002608,43.4811,3517,0.00569866027919676,TRUE,""
ENSG00000100596,SPTLC2,fbg,grey,-0.00877834798537851,0.49813992156856,0.0006558,47.7012,2338,0.00394746238267097,TRUE,""
ENSG00000100599,RIN3,fbg,null,0.00987295298479323,0.684558919367902,0.0003649,23.4374,1884,0.00413978353366311,TRUE,""
ENSG00000100600,LGMN,fbg,null,0.00293248743180821,0.900523550339774,0.0003649,24.0843,1787,0.00386142127347495,TRUE,""
ENSG00000100614,PPM1A,fbg,null,-0.0196405948003436,0.802587348634153,0.002871,6.7448,1461,0.0039887502718113,TRUE,""
ENSG00000100650,SRSF5,t2d,null,-0.021074316391759,0.953993721064351,7.417e-05,5.0414,3204,0.00424994459018581,TRUE,""
ENSG00000100749,VRK1,cad,grey,0.0452070243418822,0.15832887694973,0.00121,20.8702,4375,0.00704400516802761,TRUE,""
ENSG00000100764,PSMC1,fbg,null,-0.0220565828148454,0.628477445586286,2.872e-07,5.4465,1829,0.00105874492022435,TRUE,""
ENSG00000100814,CCNB1IP1,cad,null,0.0173913050803694,0.516259001280478,0.0002985,36.8162,4939,0.00326094924135449,TRUE,""
ENSG00000100823,APEX1,cad,grey,-0.102590904855419,0.425013951601085,0.0002985,11.1479,5183,0.00557095750960318,TRUE,""
ENSG00000100836,PABPN1,fbg,grey,0.124646368449063,0.427398753621591,0.001745,7.1402,1809,0.00944185989661833,TRUE,""
ENSG00000100865,CINP,t2d,grey,0.10021431702002,0.235603931976013,2.019e-06,18.1166,2662,0.00317744330333676,TRUE,""
ENSG00000100883,SRP54,fbg,null,-0.00409817862026029,0.821351959007176,0.009176,30.3009,1425,0.00381940948514593,TRUE,""
ENSG00000100968,NFATC4,t2d,grey,-0.193497006058721,0.331611133237355,2.413e-06,9.0762,3232,0.00581769325013548,TRUE,""
ENSG00000100968,NFATC4,cad,null,-0.0619190419387909,0.665427150454072,0.0002795,9.0762,4688,0.00357086083155366,TRUE,""
ENSG00000100979,PLTP,t2d,grey,-0.0297990048111099,0.410630376179832,2.148e-08,78.6437,1153,0.00448955844332884,TRUE,""
ENSG00000100979,PLTP,fbg,null,0.00779358587367488,0.583426134426407,0.001635,78.6437,2030,0.00387309782651047,TRUE,""
ENSG00000100983,GSS,cad,grey,-0.667804503201549,0.148393381726933,3.507e-06,8.4747,762,0.0260378203494024,TRUE,""
ENSG00000100991,TRPC4AP,t2d,null,0.00364406305677946,0.831066975685199,1.512e-08,83.4855,469,8.7395511712693e-05,TRUE,""
ENSG00000100994,PYGB,t2d,null,-0.00584630487328578,0.719614271159806,0.004102,110.9261,3623,0.00488170833376141,TRUE,""
ENSG00000100997,ABHD12,fbg,grey,-0.0498106193540497,0.0864762654936656,0.002393,21.3296,1627,0.0175107606116557,TRUE,""
ENSG00000101003,GINS1,t2d,null,-0.126384205690408,0.56399142061797,0.004102,6.0427,3132,0.00490852575199298,TRUE,""
ENSG00000101017,CD40,cad,grey,-0.026561022553649,0.304054371764733,8.389e-05,60.5801,1987,0.00854503601801245,TRUE,""
ENSG00000101057,MYBL2,fbg,grey,0.0218302816583325,0.352250687955077,0.001394,32.417,1904,0.00773756976130236,TRUE,""
ENSG00000101082,SLA2,fbg,grey,-0.0754692369063645,0.427126945094663,0.0005264,6.3169,954,0.00556624356141456,TRUE,""
ENSG00000101096,NFATC2,t2d,null,-0.094868850966358,0.765644454149627,3.432e-06,5.8159,832,0.000246321243953725,TRUE,""
ENSG00000101104,PABPC1L,fbg,null,0.00446657358935699,0.684558919367902,0.002353,42.121,1908,0.00415180671752623,TRUE,""
ENSG00000101109,STK4,cad,null,-0.0175709191193741,0.779477504888406,8.389e-05,20.017,1787,0.00252487751833105,TRUE,""
ENSG00000101115,SALL4,fbg,null,0.00679152452627825,0.864434730029062,0.001301,16.0858,2192,0.00500428970170442,TRUE,""
ENSG00000101138,CSTF1,fbg,null,-0.0178226332606202,0.767003814165864,0.003109,15.1765,2538,0.00665631435788957,TRUE,""
ENSG00000101152,DNAJC5,cad,grey,-0.115650702270678,0.27916731988398,4.23e-06,11.5497,2476,0.00405621713711763,TRUE,""
ENSG00000101162,TUBB1,cad,grey,0.376480900849316,0.324533116292508,0.0006514,6.2242,1679,0.00088797057074782,TRUE,""
ENSG00000101166,SLMO2,fbg,null,0.056518232758602,0.539940330191881,4.731e-05,5.3089,2066,0.00425596304413854,TRUE,""
ENSG00000101187,SLCO4A1,cad,null,0.0101019427841031,0.92968966605199,2.243e-05,9.2379,1919,0.00383747773666021,TRUE,""
ENSG00000101189,MRGBP,cad,grey,-0.103681467169164,0.180477677586653,2.243e-05,19.1626,1891,0.00254188709015204,TRUE,""
ENSG00000101199,ARFGAP1,fbg,grey,0.0688190263500425,0.196120745095134,0.0005701,11.7541,1458,0.0105822982193601,TRUE,""
ENSG00000101224,CDC25B,cad,null,0.0122114827575693,0.682472947499482,2.117e-05,39.3564,6415,0.00257353940222007,TRUE,""
ENSG00000101230,ISM1,t2d,grey,0.0517901992657583,0.174497087687236,0.0002921,44.9953,4555,0.0249524396284204,TRUE,""
ENSG00000101282,RSPO4,t2d,null,-0.032479102586058,0.671389024011197,0.0006886,20.0545,3155,0.00512747298012577,TRUE,""
ENSG00000101307,SIRPB1,fbg,null,-0.0103968126288612,0.676922239021379,0.002887,99.9278,2684,0.00369231037199241,TRUE,""
ENSG00000101310,SEC23B,fbg,null,0.00828729924832334,0.711106547594804,0.0004915,43.6663,2354,0.00587983506304362,TRUE,""
ENSG00000101336,HCK,t2d,grey,0.0888563571042015,0.351699586257091,0.0008323,24.3099,743,0.251774742115378,TRUE,""
ENSG00000101353,MROH8,cad,null,-0.0348611645195218,0.808116066768561,6.84e-12,7.7648,579,0.0029755841298873,TRUE,""
ENSG00000101363,MANBAL,cad,null,0.00174297586602436,0.945947542248377,6.84e-12,37.5394,720,0.00475291154878586,TRUE,""
ENSG00000101391,CDK5RAP1,t2d,grey,-0.292032136678832,0.114917391808336,0.0003358,8.1525,905,0.0021893182426037,TRUE,""
ENSG00000101407,TTI1,t2d,grey,0.264437084271853,0.0838141131776569,0.0001777,11.8728,892,0.00209372882032237,TRUE,""
ENSG00000101417,PXMP4,fbg,grey,-0.066929874036473,0.272740113942454,0.0007263,9.0423,1093,0.00901941818031114,TRUE,""
ENSG00000101421,CHMP4B,cad,null,-0.0137969157072381,0.527662046790784,5.328e-05,47.2426,1485,0.235484504026088,TRUE,""
ENSG00000101439,CST3,cad,null,0.00977492789190364,0.601400167839332,0.0002039,66.3976,6544,0.00351315034307862,TRUE,""
ENSG00000101445,PPP1R16B,t2d,grey,-0.10567842078389,0.221623602459393,0.0003604,16.6443,861,0.00283922018123799,TRUE,""
ENSG00000101445,PPP1R16B,fbg,null,-0.00960712916217186,0.778518657215875,0.000975,16.6443,1900,0.00416530965297055,TRUE,""
ENSG00000101460,MAP1LC3A,fbg,grey,0.0165179484864922,0.261883181151682,0.0007263,56.5385,967,0.00854865727301936,TRUE,""
ENSG00000101464,PIGU,t2d,grey,0.168232519838299,0.195364459810383,1.512e-08,10.6864,595,0.00204181237693366,TRUE,""
