gene,symbol,outcome,grp,mr_b,mr_p,gwas_min_p,eqtl_F_max,nsnp,pp4,ok,note
ENSG00000117620,SLC35A3,t2d,null,0.0710287852594989,0.800781017520292,0.002178,6.6763,3834,0.0052755011456019,TRUE,""
ENSG00000117632,STMN1,fbg,null,0.0166676586021885,0.626131140669092,0.008789,18.5543,1173,0.00534403969575406,TRUE,""
ENSG00000117643,MAN1C1,cad,grey,-0.0751748916270672,0.366406064176293,8.928e-06,11.9716,3934,0.00287354611034321,TRUE,""
ENSG00000117682,DHDDS,fbg,grey,0.0786313762780223,0.0850292707808799,0.008789,13.9498,969,0.018659134899004,TRUE,""
ENSG00000117748,RPA2,fbg,null,-0.0148329722627569,0.751496544187975,1.967e-05,42.8796,789,0.0150145774673526,TRUE,""
ENSG00000117791,MARC2,t2d,grey,-0.137217507213632,0.203662329206729,0.001054,9.9405,3965,0.0117901604337432,TRUE,""
ENSG00000117791,MARC2,fbg,null,0.0146365341027874,0.716129568855565,0.0007661,9.9405,1854,0.00556147741787722,TRUE,""
ENSG00000117877,CD3EAP,fbg,grey,0.0458443017673089,0.415671596774975,2.253e-05,12.363,1236,0.0103974950789991,TRUE,""
ENSG00000117899,MESDC2,fbg,grey,0.0940104376471431,0.140212543422446,0.0001816,11.1711,1711,0.014548667100934,TRUE,""
ENSG00000117899,MESDC2,cad,null,0.0254943559721066,0.824140895741885,8.309e-06,11.1711,5224,0.00243620256575456,TRUE,""
ENSG00000118004,COLEC11,cad,grey,-0.125877858395118,0.130695828772137,5.717e-05,18.1787,6962,0.0116478119994618,TRUE,""
ENSG00000118004,COLEC11,fbg,grey,-0.0548941036610287,0.291633261467857,0.001611,18.1787,2177,0.0112463498729208,TRUE,""
ENSG00000118046,STK11,fbg,null,-0.0176172142231259,0.504985075093846,0.008906,27.1023,1019,0.00664663467284673,TRUE,""
ENSG00000118096,IFT46,cad,null,-0.0449947074343432,0.538300749018723,2.875e-07,18.9889,5038,0.000164652028250658,TRUE,""
ENSG00000118181,RPS25,t2d,grey,-0.13288237387269,0.100734254030027,0.0001065,13.5306,3218,0.0158471242465575,TRUE,""
ENSG00000118181,RPS25,fbg,grey,0.0272804873513469,0.37577150825113,0.0005425,13.5306,1611,0.00639572359881654,TRUE,""
ENSG00000118197,DDX59,t2d,null,-0.0146661403544222,0.555362566713577,1.129e-06,85.1161,4523,0.00145062480312545,TRUE,""
ENSG00000118200,CAMSAP2,t2d,null,-0.0199346216874735,0.736316907265577,1.129e-06,26.5331,4460,0.001159189183827,TRUE,""
ENSG00000118242,MREG,cad,grey,-0.119941287481652,0.378125201477686,1.576e-13,6.6766,5501,1.04468985038998e-07,TRUE,""
ENSG00000118260,CREB1,cad,null,-0.0469942350381366,0.594971496951515,0.001357,15.6098,5329,0.0041822650191305,TRUE,""
ENSG00000118276,B4GALT6,cad,grey,-0.06340378837061,0.276719045612457,0.001692,17.4059,5337,0.00433495230960975,TRUE,""
ENSG00000118276,B4GALT6,fbg,null,0.0122717009749568,0.745692505957826,0.0006893,17.4059,2007,0.00500210402795966,TRUE,""
ENSG00000118298,CA14,t2d,null,-0.0164089282788428,0.872080051331918,9.493e-06,8.1819,1687,0.0029929153629411,TRUE,""
ENSG00000118363,SPCS2,cad,grey,0.0913708984386249,0.129734038294669,4.758e-11,10.4878,4453,9.08459192614152e-07,TRUE,""
ENSG00000118369,USP35,fbg,grey,0.0179027031203334,0.450187758755607,0.002656,31.6243,1730,0.00694851495094481,TRUE,""
ENSG00000118412,CASP8AP2,t2d,grey,0.278466622502546,0.166170104682876,0.001157,6.9478,3756,0.0135074072120084,TRUE,""
ENSG00000118418,HMGN3,t2d,null,0.0115894018273323,0.945640900275557,0.000486,13.7508,4665,0.00547749575686691,TRUE,""
ENSG00000118418,HMGN3,fbg,null,0.00772626788488818,0.918998838261879,0.002846,13.7508,2077,0.00713779355569175,TRUE,""
ENSG00000118454,ANKRD13C,t2d,null,-0.0520677668208253,0.637934810590957,0.0007434,21.7639,3645,0.00686609389468057,TRUE,""
ENSG00000118503,TNFAIP3,cad,null,0.00256133178388165,0.986244051172096,0.0004451,6.9494,5960,0.00267387954261077,TRUE,""
ENSG00000118596,SLC16A7,t2d,grey,-0.119895250262028,0.219349055206153,0.0001033,15.2628,3718,0.00701531931316622,TRUE,""
ENSG00000118596,SLC16A7,fbg,grey,0.0275865177594047,0.47015786285767,0.003834,15.2628,1873,0.00562620449600865,TRUE,""
ENSG00000118600,TMEM5,cad,null,-0.00256875435671235,0.983882216327235,0.0008048,13.3425,5567,0.0045261613844318,TRUE,""
ENSG00000118690,ARMC2,fbg,grey,-0.0274106572533044,0.461218374590665,0.002094,18.1212,1592,0.00771411608129208,TRUE,""
ENSG00000118777,ABCG2,cad,grey,-0.0786681628119879,0.0635360328732522,2.309e-05,34.8451,5758,0.0190321055301152,TRUE,""
ENSG00000118985,ELL2,cad,null,-0.0214145960500932,0.71066155832599,2.79e-06,12.8265,5208,0.00148834977047698,TRUE,""
ENSG00000119013,NDUFB3,cad,grey,-0.11666318738081,0.449403260550449,4.527e-05,5.4224,4569,0.00490527559353543,TRUE,""
ENSG00000119048,UBE2B,fbg,grey,0.0385690723159155,0.291633261467857,0.000263,17.9595,1694,0.0120217792707525,TRUE,""
ENSG00000119138,KLF9,t2d,null,-0.0301863903299087,0.676150737063755,0.002891,19.2687,4280,0.00395036074860513,TRUE,""
ENSG00000119231,SENP5,cad,grey,-0.0807351370507594,0.283976771750912,0.0001971,12.1228,5528,0.00412697943849181,TRUE,""
ENSG00000119280,C1orf198,t2d,null,0.0259347350792987,0.707660466654552,0.001218,26.7173,4060,0.00593805270704148,TRUE,""
ENSG00000119314,PTBP3,t2d,null,-0.0267412256034838,0.612510247035846,0.0001806,23.3188,4332,0.00401596572641091,TRUE,""
ENSG00000119326,CTNNAL1,t2d,grey,0.139746627611042,0.105024557082998,0.000717,49.9523,4963,0.0396438157602763,TRUE,""
ENSG00000119326,CTNNAL1,cad,grey,0.0587492041449406,0.363560170988166,0.0002576,49.9523,6922,0.0141512365696296,TRUE,""
ENSG00000119402,FBXW2,t2d,grey,0.168117510603912,0.109598583399116,0.000425,13.4088,2655,0.0159538012991237,TRUE,""
ENSG00000119411,BSPRY,fbg,grey,0.0122834189542524,0.46845203042539,0.0008985,38.2095,2394,0.00577316717913558,TRUE,""
ENSG00000119421,NDUFA8,t2d,null,-0.0285156872649915,0.846816577517806,2.158e-06,19.4071,3262,0.00222961283368331,TRUE,""
ENSG00000119421,NDUFA8,cad,null,-0.0419348342132228,0.676922239021379,7.859e-10,19.4071,5302,4.77687967138549e-06,TRUE,""
ENSG00000119431,HDHD3,cad,grey,-0.0154197680921733,0.483927304446146,0.0001702,56.7297,5942,0.00412187555696734,TRUE,""
ENSG00000119535,CSF3R,fbg,grey,-0.199171165073321,0.391365938307552,0.0008783,13.2746,1222,0.033799155758823,TRUE,""
ENSG00000119541,VPS4B,cad,null,0.0313079892180368,0.882967750148843,2.434e-06,15.2502,5571,0.00709423614187604,TRUE,""
ENSG00000119599,DCAF4,t2d,grey,0.0471417512121583,0.143604244350832,0.002454,85.2357,4386,0.00489891200209982,TRUE,""
ENSG00000119599,DCAF4,fbg,null,0.00765549806009408,0.539940330191881,0.001969,85.2357,2231,0.00601985747662125,TRUE,""
ENSG00000119616,FCF1,fbg,grey,0.0654701864578754,0.266520525805011,0.001852,10.8315,1504,0.00809486579279307,TRUE,""
ENSG00000119638,NEK9,cad,null,0.156159045698876,0.632926430816655,3.601e-10,6.9894,4749,0.00401535491144431,TRUE,""
ENSG00000119661,DNAL1,cad,grey,0.626677062313773,0.226919071737479,0.0002134,5.2899,5726,0.0135109412789667,TRUE,""
ENSG00000119669,IRF2BPL,cad,grey,-0.0162564053243528,0.49041106256261,0.001513,54.4701,6823,0.00540573588812133,TRUE,""
ENSG00000119686,FLVCR2,t2d,grey,-0.0588258161123801,0.0963281804267246,1.673e-05,43.5309,3072,0.0116682250473134,TRUE,""
ENSG00000119686,FLVCR2,fbg,grey,-0.0230533603683652,0.097490596202208,0.0001049,43.5309,1655,0.0131664072145648,TRUE,""
ENSG00000119711,ALDH6A1,t2d,grey,0.205344856687879,0.390708428304394,0.001504,8.8238,3293,0.008772140674926,TRUE,""
ENSG00000119725,ZNF410,cad,null,0.00556278175364875,0.962466345019474,1.069e-08,12.7759,5309,0.00011790277123297,TRUE,""
ENSG00000119771,KLHL29,cad,null,-0.0131936933921477,0.888382767911091,2.86e-05,10.5898,5618,0.00141719990312593,TRUE,""
ENSG00000119782,FKBP1B,t2d,grey,-0.144860054819394,0.103457350923547,9.752e-05,12.1753,3919,0.0170138650574139,TRUE,""
ENSG00000119812,FAM98A,fbg,grey,0.0936165755309948,0.303681109722319,0.0005319,6.8324,2554,0.00696221836792312,TRUE,""
ENSG00000119865,CNRIP1,t2d,grey,0.0491772764962615,0.430989228420108,7.086e-05,20.7345,4630,0.00409671971201084,TRUE,""
ENSG00000119899,SLC17A5,t2d,grey,-0.358335337785482,0.0611220569867849,0.0008501,13.2793,4198,0.0380341620757084,TRUE,""
ENSG00000119899,SLC17A5,fbg,grey,0.0743484884520899,0.317310507862914,0.001248,13.2793,1909,0.0111762137595277,TRUE,""
ENSG00000119917,IFIT3,fbg,null,0.0187500208741355,0.651547872829126,0.001244,13.2663,2503,0.00406701260789364,TRUE,""
ENSG00000119929,CUTC,cad,null,0.0459243042088193,0.931079698040794,7.41e-07,5.8289,4602,0.0047273795586154,TRUE,""
ENSG00000119950,MXI1,t2d,grey,0.0703666191820008,0.114813225892495,2.589e-05,31.0557,3451,0.00869747422428121,TRUE,""
ENSG00000119950,MXI1,fbg,null,0.00228834533925206,0.897332123936804,1.885e-10,31.0557,1923,1.08798058275176e-07,TRUE,""
ENSG00000119953,SMNDC1,t2d,null,-0.0504084180831213,0.704133350204302,4.911e-06,10.5928,3415,0.00242093354904273,TRUE,""
ENSG00000119953,SMNDC1,fbg,null,-0.011761964219395,0.821351959007176,1.035e-10,10.5928,1920,3.38371337792448e-08,TRUE,""
ENSG00000119977,TCTN3,t2d,grey,-0.0822299879867734,0.299249813784921,0.0004762,36.2424,4370,0.0146577540081881,TRUE,""
ENSG00000119986,AVPI1,fbg,null,0.0581247853066265,0.627949198524385,0.0001258,19.1803,1781,0.0167573340569654,TRUE,""
ENSG00000120008,WDR11,fbg,null,-0.00070171994462137,0.927564826606211,2.747e-05,89.347,2442,0.00388830423435827,TRUE,""
ENSG00000120029,C10orf76,cad,null,0.0737447340159399,0.544316081393424,4.67e-15,17.6188,3912,2.7889692920609e-11,TRUE,""
ENSG00000120051,CCDC147,fbg,grey,0.0246416794723238,0.492893296439634,0.002123,15.6871,1962,0.00509985989765255,TRUE,""
ENSG00000120057,SFRP5,fbg,null,0.0244642876810267,0.531971058097401,0.0001258,12.2043,1822,0.00592108502235955,TRUE,""
ENSG00000120137,PANK3,t2d,grey,-0.25211464184008,0.113157673718767,0.0001494,10.2351,3890,0.0221013115800407,TRUE,""
ENSG00000120156,TEK,fbg,grey,-0.0142985321319296,0.372450881005206,6.168e-05,58.5863,2771,0.0118814011126697,TRUE,""
ENSG00000120159,CAAP1,t2d,null,0.0759277706443023,0.63017433816751,0.0008722,8.1065,4574,0.00425769537352127,TRUE,""
ENSG00000120217,CD274,fbg,grey,0.052624440991621,0.317310507862914,0.001593,21.1261,2152,0.0122548247559952,TRUE,""
ENSG00000120217,CD274,t2d,null,0.014200245981866,0.90470629550866,0.0002537,21.1261,3970,0.00607335654020686,TRUE,""
ENSG00000120254,MTHFD1L,fbg,null,0.0253655053524758,0.650814055517744,0.0001793,18.176,2636,0.0118237487742115,TRUE,""
ENSG00000120265,PCMT1,cad,null,0.0142250238948435,0.671763599100528,6.087e-09,31.2829,6592,7.83703688457799e-06,TRUE,""
ENSG00000120278,PLEKHG1,t2d,grey,-0.20569480918421,0.383771766671716,4.745e-05,6.4041,4835,0.00627381876320138,TRUE,""
ENSG00000120279,MYCT1,cad,grey,-0.147992371563248,0.352589899766781,1.063e-05,7.2291,6508,0.00369844365683888,TRUE,""
ENSG00000120314,WDR55,fbg,grey,-0.0280029376658753,0.43881634294658,0.004014,50.8335,1151,0.00647225563846999,TRUE,""
ENSG00000120318,ARAP3,fbg,null,-0.0098520849803837,0.617075077451974,2.23e-05,50.7517,1708,0.00456142343496997,TRUE,""
ENSG00000120333,MRPS14,cad,null,-0.0460933441850548,0.738882680363527,1.615e-06,7.2362,4821,0.000739198686377662,TRUE,""
ENSG00000120334,CENPL,t2d,grey,0.341692614034885,0.477614268257678,0.002015,5.0959,2638,0.0091587165814792,TRUE,""
ENSG00000120438,TCP1,fbg,null,0.00323502016428415,0.7924288824046,0.003543,66.3865,2376,0.00475402167410518,TRUE,""
ENSG00000120440,TTLL2,fbg,null,-0.0021093544225419,0.96989829292834,0.0007851,16.5613,2300,0.00625011142932006,TRUE,""
ENSG00000120519,SLC10A7,t2d,grey,0.0417150564793742,0.248563248217182,0.003392,38.554,3368,0.0127511304660752,TRUE,""
ENSG00000120675,DNAJC15,t2d,grey,0.0160011313511171,0.373334935702822,0.0002344,80.7511,4119,0.00445822836421554,TRUE,""
ENSG00000120705,ETF1,cad,grey,0.059685642052718,0.379233028395014,1.557e-05,13.3386,3155,0.00205215613915427,TRUE,""
ENSG00000120708,TGFBI,cad,grey,-0.0185384792923953,0.432564901882938,0.0008823,59.4221,5691,0.00451913586668869,TRUE,""
ENSG00000120709,FAM53C,t2d,null,-0.0331799085186619,0.770183536019218,0.001334,13.9482,2095,0.0046333313855253,TRUE,""
ENSG00000120725,SIL1,t2d,null,-0.0193898142390512,0.818181087812592,0.001143,18.264,1776,0.00439159670652119,TRUE,""
ENSG00000120798,NR2C1,t2d,null,0.0426291813093844,0.648788735717361,0.001317,19.2075,5146,0.00653960379181606,TRUE,""
ENSG00000120860,CCDC53,fbg,grey,0.0172399469809498,0.0764894608968983,0.0008417,43.3529,1769,0.0263445905439513,TRUE,""
ENSG00000121057,AKAP1,t2d,grey,0.170235827628255,0.128765682228206,4.275e-05,12.5473,2881,0.0115991599074658,TRUE,""
ENSG00000121060,TRIM25,fbg,null,0.025000527067396,0.824140895741885,0.0004926,5.6758,1976,0.0157880353693621,TRUE,""
ENSG00000121064,SCPEP1,t2d,null,-0.0140610270570415,0.849408323108071,4.275e-05,18.8871,3039,0.00368867830231608,TRUE,""
ENSG00000121064,SCPEP1,fbg,null,-0.00749921443042214,0.813980460416918,0.0004926,18.8871,1962,0.0040372503665229,TRUE,""
ENSG00000121067,SPOP,cad,null,-0.0997309016889878,0.763436704711347,1.63e-15,5.504,4942,0.000168886742722562,TRUE,""
ENSG00000121310,ECHDC2,fbg,grey,-0.0242464995372011,0.0718606382258516,0.001522,71.81,1498,0.00428497935060325,TRUE,""
ENSG00000121310,ECHDC2,cad,null,-0.0107762220165338,0.673716649749524,0.0008757,71.81,4868,0.00289198883792935,TRUE,""
ENSG00000121380,BCL2L14,t2d,grey,-0.0794986980596953,0.195163472029178,0.00023,25.4386,2833,0.00880484618369406,TRUE,""
ENSG00000121390,PSPC1,fbg,null,-0.0158827561123499,0.662911145572604,0.002555,19.0482,1818,0.00508941031069061,TRUE,""
ENSG00000121486,TRMT1L,cad,null,0.0734204474057241,0.510758136203966,1.657e-05,15.8698,4054,0.00385487926486749,TRUE,""
ENSG00000121552,CSTA,t2d,grey,-0.0485797876961991,0.243345009148763,2.615e-14,47.6848,4089,1.54152850699936e-09,TRUE,""
ENSG00000121570,DPPA4,fbg,null,-0.0106648578456424,0.822850213878424,0.001502,24.9016,1842,0.00830896344570632,TRUE,""
ENSG00000121578,B4GALT4,t2d,null,0.00205958160745132,0.958390118990601,0.000402,68.5856,4316,0.00488072401871728,TRUE,""
ENSG00000121594,CD80,fbg,null,0.0708725687324561,0.670448961276106,0.001023,5.0231,1775,0.00596458745906258,TRUE,""
ENSG00000121691,CAT,cad,null,-0.01083959721094,0.648289055584097,0.001223,91.3343,6208,0.00298426787755252,TRUE,""
ENSG00000121741,ZMYM2,t2d,null,-0.0204369372849665,0.938157214607115,0.000117,7.7295,4055,0.00540332997180113,TRUE,""
ENSG00000121766,ZCCHC17,cad,null,0.0165362449628188,0.825413062302686,0.0004072,16.116,4834,0.00321150156778787,TRUE,""
ENSG00000121769,FABP3,cad,null,0.017533324836698,0.825413062302686,0.0004072,8.9674,4661,0.00315970765891116,TRUE,""
ENSG00000121769,FABP3,fbg,null,-0.0151955481918049,0.732271676747657,0.000104,8.9674,1518,0.00476864648000381,TRUE,""
ENSG00000121775,TMEM39B,t2d,grey,-0.116102373812868,0.361505569533152,0.0004059,21.1968,2161,0.00949434927356226,TRUE,""
ENSG00000121848,RNF115,fbg,grey,-0.0608306505895167,0.0607927235305228,0.01486,11.7797,299,0.0251326185874039,TRUE,""
ENSG00000121864,ZNF639,t2d,grey,0.117846964888936,0.368794267918584,0.0006439,10.6878,3463,0.00545968601852295,TRUE,""
ENSG00000121879,PIK3CA,t2d,null,0.0415166350495852,0.7325223685108,0.0006439,11.5759,3455,0.00402451977895463,TRUE,""
ENSG00000121879,PIK3CA,cad,null,0.0415166350495852,0.635725114509718,0.0009638,11.5759,5006,0.00362333591997767,TRUE,""
ENSG00000121933,ADORA3,cad,grey,-0.0379021464505474,0.0955807045456294,0.0008984,48.513,6102,0.00894852558518796,TRUE,""
ENSG00000121964,GTDC1,fbg,null,-0.00938442396507729,0.935724149629174,0.00533,9.4838,1399,0.00755565045947576,TRUE,""
ENSG00000122025,FLT3,t2d,null,0.026371038632552,0.909996085442886,6.557e-06,8.7587,4205,0.0198831005626404,TRUE,""
ENSG00000122034,GTF3A,cad,grey,-0.0192848384038291,0.440155991818408,5.363e-11,48.7677,6865,9.07265993092835e-07,TRUE,""
ENSG00000122042,UBL3,cad,grey,-0.0609470764805917,0.37050790341821,1.649e-05,17.5234,6528,0.00315463343362931,TRUE,""
ENSG00000122043,LINC00544,t2d,null,-0.0248801827404682,0.834212236432498,3.627e-05,10.4698,4438,0.00346895688084949,TRUE,""
ENSG00000122140,MRPS2,cad,null,-0.224250496186985,0.566829368432203,1.09e-05,5.0005,6998,0.00439077376665009,TRUE,""
ENSG00000122176,FMOD,cad,null,-0.056912495238857,0.851268623688206,0.0001225,4.5756,4904,0.00274400199837112,TRUE,""
ENSG00000122188,LAX1,t2d,grey,-0.0487366183882654,0.176487834725428,9.992e-05,74.5084,2999,0.00404490216778469,TRUE,""
ENSG00000122299,ZC3H7A,t2d,grey,0.192828864247071,0.0615442192008072,4.08e-05,15.7108,4975,0.022637332597752,TRUE,""
ENSG00000122376,FAM35A,fbg,grey,-0.0349345580426213,0.182422439451736,0.001143,15.5975,1435,0.0635754092588166,TRUE,""
ENSG00000122390,NAA60,t2d,grey,0.0303163564871538,0.481093153359666,2.214e-05,31.7373,1724,0.00390042161663728,TRUE,""
ENSG00000122417,ODF2L,fbg,grey,0.0120804277753953,0.125707617716504,0.0008768,74.5273,1984,0.010744859177982,TRUE,""
ENSG00000122432,SPATA1,fbg,grey,-0.0505271930860677,0.277605418363564,3.356e-06,12.2412,2205,0.00744908841329998,TRUE,""
ENSG00000122432,SPATA1,t2d,null,-0.0026593259518983,0.982270691196538,1.942e-05,12.2412,4325,0.00196130897568832,TRUE,""
ENSG00000122481,RWDD3,cad,grey,-0.0418273948687685,0.204563526306674,7.782e-05,36.0793,5564,0.00593109275244286,TRUE,""
ENSG00000122483,CCDC18,t2d,null,0.0459777418672765,0.719109543538825,0.0003562,15.8187,3059,0.00545315366230135,TRUE,""
ENSG00000122483,CCDC18,cad,null,0.0336422501467877,0.707660466654553,0.0001951,15.8187,4427,0.00382548569598714,TRUE,""
ENSG00000122507,BBS9,fbg,null,0.0184519628889135,0.564779052623049,0.0005646,18.3171,1865,0.00473747140468044,TRUE,""
ENSG00000122512,PMS2,cad,grey,0.0708666857044003,0.283033649622269,2.104e-08,18.2401,6680,4.169759939148e-05,TRUE,""
ENSG00000122547,EEPD1,t2d,grey,-0.0540249328467609,0.459299994329581,3.499e-05,24.2068,4275,0.00471922429036406,TRUE,""
ENSG00000122550,KLHL7,cad,null,-0.0214653196625302,0.5811373696666,1.711e-05,26.47,6103,0.00260850379947386,TRUE,""
ENSG00000122550,KLHL7,fbg,null,-0.00067079123945407,0.975070165131246,4.61e-06,26.47,2113,0.00257018489962897,TRUE,""
ENSG00000122557,HERPUD2,fbg,grey,-0.0194094341297809,0.317310507862914,0.001791,28.3585,2106,0.00580193766874395,TRUE,""
ENSG00000122642,FKBP9,t2d,grey,0.0684018223782199,0.200696444157548,0.0001243,27.7958,4484,0.00808829622217026,TRUE,""
ENSG00000122643,NT5C3,cad,grey,-0.0377302291142239,0.358601701069604,3.121e-05,14.1609,5928,0.00374707839540863,TRUE,""
ENSG00000122696,SLC25A51,cad,null,0.0218866867692614,0.759097104142966,0.000298,15.7959,5306,0.00344500928496682,TRUE,""
ENSG00000122862,SRGN,cad,grey,-0.0331310831790512,0.412532886370104,0.0007871,31.5911,6735,0.00454353524922221,TRUE,""
ENSG00000122862,SRGN,t2d,null,0.00730006917504517,0.893386270267644,6.578e-09,31.5911,4495,1.17439420706319e-05,TRUE,""
ENSG00000122882,ECD,cad,null,-0.0302728081009191,0.511460237654821,9.399e-06,38.2634,2770,0.00318086811042723,TRUE,""
ENSG00000122884,P4HA1,t2d,grey,-0.178486028124996,0.435464917804696,2.375e-08,11.85,1988,0.000169104504758258,TRUE,""
ENSG00000122884,P4HA1,fbg,null,0.0575761381048373,0.550497415772856,0.0005477,11.85,840,0.0101539847682524,TRUE,""
ENSG00000123095,BHLHE41,t2d,grey,-0.323786685626477,0.197516386045288,2.974e-09,6.859,4891,2.23250070871679e-05,TRUE,""
ENSG00000123104,ITPR2,cad,null,-0.0154152253023791,0.695241037678214,0.0005807,44.264,6504,0.00453828055538221,TRUE,""
ENSG00000123143,PKN1,fbg,grey,-0.0515801322375582,0.408426019516499,0.0002825,18.4735,1137,0.0119833401371511,TRUE,""
ENSG00000123191,ATP7B,cad,null,0.00126525592999865,0.98165944161275,0.0002025,28.1366,4627,0.00382039606967376,TRUE,""
ENSG00000123213,NLN,cad,null,-0.00556380274054008,0.785062868547559,0.0003551,57.7242,5236,0.00295771394326064,TRUE,""
ENSG00000123240,OPTN,t2d,null,0.0176139870264809,0.630507502249952,1.966e-17,49.7847,4483,2.35571633860474e-13,TRUE,""
ENSG00000123329,ARHGAP9,cad,grey,0.111008619890629,0.109318055409243,4.918e-09,38.4777,3891,0.000170657958801575,TRUE,""
ENSG00000123353,ORMDL2,t2d,grey,0.607891312212423,0.0783771231869336,0.0008094,10.7645,2497,0.0424991543102488,TRUE,""
ENSG00000123405,NFE2,cad,grey,-0.0450591097003296,0.202309241991172,9.28e-13,58.6515,4900,2.31636044303176e-08,TRUE,""
ENSG00000123411,IKZF4,cad,grey,-0.29210874768071,0.109168491596282,4.561e-06,9.9817,3720,0.0158513529946321,TRUE,""
ENSG00000123415,SMUG1,cad,grey,0.033998972426981,0.135901626348589,9.28e-13,43.9722,4856,1.48888696086644e-08,TRUE,""
ENSG00000123485,HJURP,cad,grey,0.162263291402493,0.200298443330043,5.558e-08,7.9933,7064,0.000828765182353615,TRUE,""
ENSG00000123500,COL10A1,t2d,null,0.0784834560060676,0.781345120434464,1.913e-05,16.3044,3857,0.0117615676442061,TRUE,""
ENSG00000123609,NMI,fbg,grey,0.0135288058489986,0.43316699063013,0.00175,38.4048,1908,0.00823187642441628,TRUE,""
ENSG00000123612,ACVR1C,fbg,null,-0.0671421759533962,0.520316800507367,0.001745,10.2065,1516,0.0101151291186806,TRUE,""
ENSG00000123737,EXOSC9,cad,grey,-0.0395892736073354,0.142466754827972,0.0002511,36.2593,6182,0.00770221949684304,TRUE,""
ENSG00000123739,PLA2G12A,t2d,grey,0.137186041944605,0.0607927235305228,0.001011,19.4617,3459,0.0218229620256673,TRUE,""
ENSG00000123739,PLA2G12A,cad,null,0.0128040305814965,0.809261146695181,3.112e-05,19.4617,5312,0.00229322386505433,TRUE,""
ENSG00000123815,ADCK4,t2d,grey,-0.146521145180622,0.375102309107001,0.0003116,12.3259,2549,0.0109235790290907,TRUE,""
ENSG00000123815,ADCK4,cad,null,0.0560227908043555,0.646360896588277,2.362e-17,12.3259,5135,1.79523142139633e-13,TRUE,""
ENSG00000123838,C4BPA,t2d,null,-0.00118163699878138,0.963508208896804,1.213e-07,132.6122,2600,0.000943087116406254,TRUE,""
ENSG00000123908,EIF2C2,fbg,grey,0.0452779134176728,0.259463716493134,0.001645,19.0943,1818,0.0104806421949067,TRUE,""
ENSG00000123908,EIF2C2,t2d,null,0.0546752162024728,0.593802857207703,0.002125,19.0943,2942,0.00659972316343605,TRUE,""
ENSG00000123992,DNPEP,fbg,grey,-0.115665207630325,0.273412340113948,0.0004866,22.2765,1724,0.0193732086714269,TRUE,""
ENSG00000124019,FAM124B,t2d,grey,-0.230317107259222,0.0852123390861435,0.000558,21.909,4335,0.0318712134733955,TRUE,""
ENSG00000124019,FAM124B,cad,grey,0.0737987914105254,0.455726834880248,9.302e-05,21.909,5896,0.00685322482575732,TRUE,""
ENSG00000124103,FAM209A,cad,null,-0.00682613192010393,0.888382767911091,0.001132,18.706,7081,0.00258990042184584,TRUE,""
ENSG00000124181,PLCG1,fbg,null,0.0432287776147459,0.821979274262541,1.853e-05,9.2936,1912,0.0128815179594786,TRUE,""
ENSG00000124203,ZNF831,fbg,null,-0.00544004591158263,0.882225851923449,5.274e-06,23.7424,2189,0.00307635871404563,TRUE,""
ENSG00000124205,EDN3,cad,grey,-0.0290993402860996,0.40790488230962,7.96e-10,29.3063,5633,9.27151120976254e-07,TRUE,""
ENSG00000124214,STAU1,t2d,null,0.0170689577282318,0.890635592744866,1.229e-05,10.9364,4147,0.00290712612894448,TRUE,""
ENSG00000124224,PPP4R1L,fbg,grey,0.162968234555513,0.480646483426545,4.731e-05,6.6792,2224,0.00474283391511119,TRUE,""
ENSG00000124224,PPP4R1L,t2d,null,-0.00243236170978377,0.990026702711924,2.586e-07,6.6792,3687,0.000631257693307234,TRUE,""
ENSG00000124224,PPP4R1L,cad,null,-0.075403213003297,0.586538057936861,7.96e-10,6.6792,6239,7.63499891139354e-07,TRUE,""
ENSG00000124233,SEMG1,t2d,null,-0.0169312782511865,0.777308472565407,2.148e-08,29.3352,3391,4.72734283050667e-05,TRUE,""
ENSG00000124251,TP53TG5,t2d,grey,0.127025323389925,0.40066983868741,0.0002591,10.7366,3207,0.0059578789073439,TRUE,""
ENSG00000124275,MTRR,t2d,null,0.0159985250977437,0.658590180841495,3.667e-05,85.7261,5150,0.0650862323344725,TRUE,""
ENSG00000124279,FASTKD3,fbg,null,-0.0163804014756723,0.535884989067038,0.002162,28.1577,2661,0.00599136115124992,TRUE,""
ENSG00000124299,PEPD,cad,grey,-0.0914460154380197,0.0712985184699752,5.702e-06,19.6218,6479,0.00796215533979912,TRUE,""
ENSG00000124357,NAGK,t2d,null,-0.0102888697362236,0.549813766796396,0.0001434,80.6108,4054,0.00559583314056727,TRUE,""
ENSG00000124370,MCEE,t2d,null,-0.000607934198440491,0.990269941655945,0.0001434,29.2263,4116,0.00370545431117261,TRUE,""
ENSG00000124422,USP22,t2d,null,0.0110980435098853,0.82057605700214,0.003033,32.0752,1432,0.00485126776242669,TRUE,""
ENSG00000124459,ZNF45,t2d,null,-0.0109713154288835,0.980381864972132,0.0009212,4.8667,2388,0.00514360547092104,TRUE,""
ENSG00000124491,F13A1,fbg,grey,0.0184504457130144,0.227862855875692,1.012e-05,42.0938,2772,0.00691347487599642,TRUE,""
ENSG00000124491,F13A1,cad,null,0.00270006522629479,0.921645915309972,1.98e-05,42.0938,7124,0.00260710297181411,TRUE,""
